Class origin; Class destiny;Connection Strength Value
PerguntasProgramasAssistenciaEstudantilDAO;ManterPeriodoInscricaoProgramaAssisEstudantilEJB;14.352561484448994
PerguntasProgramasAssistenciaEstudantilDAO;NegocioException;0.0
ManterPessoaFisicaEJB;UnidadeFederativaDAO;0.0
ManterPessoaFisicaEJB;ServidorDAO;0.0
ManterPessoaFisicaEJB;AlunoDAO;0.0
ManterPessoaFisicaEJB;ZonaProcedenciaDAO;0.0
ManterPessoaFisicaEJB;RGDAO;8.3185107
ManterPessoaFisicaEJB;TipoCertificadoMilitarDAO;0.0
ManterPessoaFisicaEJB;EtniaDAO;0.0
ManterPessoaFisicaEJB;PessoaExternaDAO;0.0
ManterPessoaFisicaEJB;TipoTelefoneDAO;0.0
ManterPessoaFisicaEJB;PessoaFisica;0.0
ManterPessoaFisicaEJB;GrauFormacaoDAO;0.0
ManterPessoaFisicaEJB;CPFDAO;8.3185107
ManterPessoaFisicaEJB;TipoSanguineoDAO;0.0
ManterPessoaFisicaEJB;CPF;0.0
ManterPessoaFisicaEJB;OrgaoExpedidorDAO;0.0
ManterPessoaFisicaEJB;SexoDAO;0.0
ManterPessoaFisicaEJB;MunicipioDAO;0.7599
ManterPessoaFisicaEJB;NecessidadeEspecialDAO;0.0
ManterPessoaFisicaEJB;PaisDAO;0.3
ManterPessoaFisicaEJB;EstadoCivilDAO;0.0
ManterPessoaFisicaEJB;TipoLogradouroDAO;0.0
ElementoOrganizacionalTelefoneDAO;ManterElementoOrganizacionalEJB;10.590693784448998
ElementoOrganizacionalTelefoneDAO;Telefone;0.0
ManterEditalProjetoPesquisaExtensaoEJB;UnidadeOrganizacionalDAO;0.3
ManterEditalProjetoPesquisaExtensaoEJB;EditalProjetoPesquisaExtensaoDAO;0.3
SubAreaConhecimentoCNPQDAO;ManterProjetoExtensaoEJB;0.4599
SubAreaConhecimentoCNPQDAO;AreaConhecimento;0.0
ManterRegraAcademicaEJB;TipoAbrangenciaRegraDAO;0.0
ManterRegraAcademicaEJB;DescricaoRegraDAO;0.0
ManterRegraAcademicaEJB;ConjuntoRegrasAcademicasDAO;94.67594933795135
ManterRegraAcademicaEJB;RegraAcademica;0.0
ManterRegraAcademicaEJB;TipoAtoAutorizativoDAO;0.0
ManterRegraAcademicaEJB;AtoAutorizativoDAO;0.51
ManterRegraAcademicaEJB;RegraAcademicaDAO;185.5729001496459
TipoElementoCurricularDAO;ManterElementoCurricularEJB;0.3
PreProjetoEstagioTramiteDAO;ManterEstagioMatriculaEJB;1.9578599999999997
ManterPerfilEJB;PerfilAcaoDAO;9.855360000000001
ManterPerfilEJB;PerfilAcao;0.0
ManterPerfilEJB;DuracaoDAO;0.3
ManterPerfilEJB;Duracao;0.0
ManterPerfilEJB;PerfilDAO;13.115039999999999
ManterPerfilEJB;Perfil;0.0
ManterPerfilEJB;AcaoDAO;0.3
ManterAprovadoProcessoSeletivoEJB;AprovadoProcessoSeletivoDAO;1.2
ManterAprovadoProcessoSeletivoEJB;ChamadaProcessoSeletivoDAO;7.126197027380007
MenuEJB;MenuDAO;5.950777379999999
MenuEJB;CDUDAO;0.3
CPFDAO;PessoaFisica;0.0
CPFDAO;ManterPessoaFisicaEJB;8.3185107
ConceitoAvaliacaoDAO;ManterEtapaAvaliacaoEJB;0.3
ConceitoAvaliacaoDAO;ManterDiarioClasseEJB;0.0
ConfiguracaoGeralDAO;ConfiguracaoGeral;0.0
ConfiguracaoGeralDAO;EfetuarLoginEJB;0.0
ModalidadeAprendizagemDAO;ManterProjetoExtensaoEJB;0.3
ModalidadeAprendizagemDAO;ManterCursoEJB;0.0
TreinamentoDAO;ManterTreinamentoEJB;0.0
CessaoDAO;ManterServidorEJB;18.429587943
ResultadoAvaliacaoDAO;ManterClasseEJB;57.8991359637777
ResultadoAvaliacaoDAO;Classe;0.0
ResultadoAvaliacaoDAO;Enturmacao;0.0
ResultadoAvaliacaoDAO;ManterEtapaAvaliacaoEJB;115.7982719275554
ResultadoAvaliacaoDAO;Avaliacao;0.0
ResultadoAvaliacaoDAO;ImprimirDiarioDeClasseEJB;116.0982719275554
ResultadoAvaliacaoDAO;FecharPeriodoLetivoClasseEJB;61.737188963777704
ResultadoAvaliacaoDAO;ManterAlunoEJB;4.1157900000000005
ResultadoAvaliacaoDAO;ManterDiarioClasseEJB;43.2623401213312
ResultadoAvaliacaoDAO;ManterRelatorioAlunoEJB;4.1157900000000005
ResultadoAvaliacaoDAO;EtapaAvaliacao;0.0
ResultadoAvaliacaoDAO;AbrirPeriodoLetivoPorTurmaEJB;57.8991359637777
MatrizCurricularDAO;ManterClasseEJB;13.342790649114294
MatrizCurricularDAO;ManterElementoCurricularEJB;0.3
MatrizCurricularDAO;ManterMatrizCurricularEJB;2.1699
MatrizCurricularDAO;ListaAuxiliarSelecao;0.0
MatrizCurricularDAO;ManterConselhoClasseEJB;13.342790649114294
MatrizCurricularDAO;VincularAlunoAClasseEJB;0.6
MatrizCurricularDAO;ManterCalendarioAcademicoEJB;30.61394329822859
MatrizCurricularDAO;ManterPedidoRenovacaoMatriculaEJB;0.3
MatrizCurricularDAO;ManterMatriculaEJB;27.28558129822859
MatrizCurricularDAO;ManterCriterioClassificacaoEJB;13.342790649114294
MatrizCurricularDAO;ManterAproveitamentoAceleracaoeDispensaEJB;13.342790649114294
MatrizCurricularDAO;ManterEtapaAvaliacaoEJB;13.342790649114294
MatrizCurricularDAO;ModalidadeEnsino;0.0
MatrizCurricularDAO;ImprimirDiarioDeClasseEJB;0.3
MatrizCurricularDAO;Curso;0.0
MatrizCurricularDAO;ConjuntoRegrasAcademicas;0.0
MatrizCurricularDAO;ManterConjuntoRegrasAcademicasEJB;17.361293049114295
MatrizCurricularDAO;ManterSituacaoAlunoCursoEJB;79.81462225583705
MatrizCurricularDAO;AbrirPeriodoLetivoPorTurmaEJB;0.3
ManterCancelamentoMatriculaCursoEJB;CancelamentoMatriculaCursoDAO;220.13845701101394
TipoPerguntaDAO;ManterPerguntasProgramasAssistenciaEstudantilEJB;0.0
TipoPerguntaDAO;ManterPeriodoInscricaoProgramaAssisEstudantilEJB;0.0
AlunoTrabalhadorDAO;ManterAlunoEJB;0.3
TipoTermoEstagioDAO;ManterTermoEstagioEJB;0.0
ParentescoDAO;ManterAlunoEJB;0.3
TipoSanguineoDAO;ManterPessoaFisicaEJB;0.0
DbPolicy;BasePrincipal;0.0
ImprimirDiarioDeClasseEJB;MatrizCurricular;0.0
ImprimirDiarioDeClasseEJB;UnidadeOrganizacionalDAO;23.81374296889799
ImprimirDiarioDeClasseEJB;CursoDAO;0.3
ImprimirDiarioDeClasseEJB;EnturmacaoDAO;57.8991359637777
ImprimirDiarioDeClasseEJB;AvaliacaoDAO;115.7982719275554
ImprimirDiarioDeClasseEJB;DocenteDAO;57.8991359637777
ImprimirDiarioDeClasseEJB;EstruturaEtapaAvaliacaoMatrizCurricular;0.0
ImprimirDiarioDeClasseEJB;MatriculaDAO;116.0982719275554
ImprimirDiarioDeClasseEJB;ElementoCurricularDAO;94.67594933795135
ImprimirDiarioDeClasseEJB;MatrizCurricularDAO;0.3
ImprimirDiarioDeClasseEJB;PeriodoLetivoDAO;79.81462225583705
ImprimirDiarioDeClasseEJB;EtapaAvaliacao;0.0
ImprimirDiarioDeClasseEJB;ClasseDAO;214.8663464047317
ImprimirDiarioDeClasseEJB;Classe;0.0
ImprimirDiarioDeClasseEJB;ResultadoAvaliacaoDAO;116.0982719275554
ImprimirDiarioDeClasseEJB;UnidadeEnsinoDAO;25.96552296889799
ImprimirDiarioDeClasseEJB;EtapaAvaliacaoDAO;0.3
ImprimirDiarioDeClasseEJB;TurmaDAO;94.67594933795135
ImprimirDiarioDeClasseEJB;PeriodoLetivo;0.0
ImprimirDiarioDeClasseEJB;InstituicaoDAO;0.3
ImprimirDiarioDeClasseEJB;EstruturaEtapaAvaliacaoMatrizCurricularDAO;0.0
ImprimirDiarioDeClasseEJB;Curso;0.0
ImprimirDiarioDeClasseEJB;UnidadeOrganizacional;0.0
UnidadeFederativaDAO;ManterMatriculaEJB;0.0
UnidadeFederativaDAO;ManterElementoOrganizacionalEJB;0.0
UnidadeFederativaDAO;ManterPessoaFisicaEJB;0.0
UnidadeFederativaDAO;ManterInstituicaoExternaEJB;0.0
UnidadeFederativaDAO;ManterAlunoEJB;0.0
ManterEixoTecnologicoEJB;TipoEixoTecnologicoDAO;0.0
TurmaDAO;ManterEducacensoEJB;35.067138126663295
TurmaDAO;MatrizCurricular;0.0
TurmaDAO;ManterConselhoClasseEJB;0.3
TurmaDAO;Matricula;0.0
TurmaDAO;ManterVisitaTecnicaGerencialEJB;0.8999999999999999
TurmaDAO;VincularAlunoAClasseEJB;41.546908380342884
TurmaDAO;ManterRelatorioAlunoEJB;40.02837194734288
TurmaDAO;ManterPlanoEnsinoEJB;13.342790649114294
TurmaDAO;Classe;0.0
TurmaDAO;ManterTurmaEJB;1060.0548342248687
TurmaDAO;ImprimirDiarioDeClasseEJB;94.67594933795135
TurmaDAO;PeriodoLetivo;0.0
TurmaDAO;Curso;0.0
TurmaDAO;UnidadeEnsino;0.0
TurmaDAO;ReaberturaTurmaClasseEJB;0.6
TurmaDAO;AbrirPeriodoLetivoPorTurmaEJB;13.942790649114295
TurmaDAO;ManterClasseEJB;159.6292445116741
TurmaDAO;Turno;0.0
TurmaDAO;FecharPeriodoLetivoPorTurmaEJB;0.3
TurmaDAO;ManterInscricaoElementoCurricularEJB;319.9121372868141
TurmaDAO;ListaAuxiliarSelecao;0.0
TurmaDAO;ManterAulaEJB;13.342790649114294
TurmaDAO;ManterAlunoEJB;13.342790649114294
TurmaDAO;ManterMatriculaEJB;284.32911158085403
TurmaDAO;CopiarTurmaEJB;151.65654886872906
TurmaDAO;MediaGeralTurma;0.0
TurmaDAO;FecharPeriodoLetivoClasseEJB;13.342790649114294
TurmaDAO;Turma;0.0
TurmaDAO;TurmaAux;0.6
TurmaDAO;ManterSituacaoAlunoCursoEJB;13.342790649114294
ModalidadeBolsaPesquisaExtensaoDAO;ManterProjetoExtensaoEJB;0.0
VincularAlunoAClasseEJB;CancelamentoMatriculaClasseDAO;123.13425929449927
VincularAlunoAClasseEJB;MatriculaDAO;247.10241995162113
VincularAlunoAClasseEJB;ElementoCurricularDAO;57.8991359637777
VincularAlunoAClasseEJB;Matricula;0.0
VincularAlunoAClasseEJB;FaltaDAO;0.0
VincularAlunoAClasseEJB;TipoVinculoClasseDAO;0.0
VincularAlunoAClasseEJB;EquivalenciaDAO;0.0
VincularAlunoAClasseEJB;PeriodoLetivoDAO;13.342790649114294
VincularAlunoAClasseEJB;MediaGeralTurmaDAO;13.473034085999997
VincularAlunoAClasseEJB;Classe;0.0
VincularAlunoAClasseEJB;CancelamentoMatriculaCursoDAO;82.07293411985488
VincularAlunoAClasseEJB;PeriodoLetivo;0.0
VincularAlunoAClasseEJB;DocenciaGradeHorarioDAO;57.8991359637777
VincularAlunoAClasseEJB;Curso;0.0
VincularAlunoAClasseEJB;EnturmacaoDAO;955.1762175314291
VincularAlunoAClasseEJB;CursoDAO;0.3
VincularAlunoAClasseEJB;Enturmacao;0.7599
VincularAlunoAClasseEJB;StatusAlunoClasseDAO;5.31579
VincularAlunoAClasseEJB;CancelamentoMatriculaClasse;5.95077738
VincularAlunoAClasseEJB;ConjuntoRegrasAcademicasDAO;0.0
VincularAlunoAClasseEJB;DocenteDAO;57.8991359637777
VincularAlunoAClasseEJB;AproveitamentoAceleracaoeDispensaDAO;0.3
VincularAlunoAClasseEJB;MatrizCurricularDAO;0.6
VincularAlunoAClasseEJB;StatusAlunoPeriodoDAO;0.3
VincularAlunoAClasseEJB;AlunoDAO;13.642790649114295
VincularAlunoAClasseEJB;CancelamentoMatriculaCurso;5.350777379999999
VincularAlunoAClasseEJB;MediaGeralTurma;0.0
VincularAlunoAClasseEJB;ClasseDAO;72.0350989437777
VincularAlunoAClasseEJB;RegimeMatriculaDAO;0.0
VincularAlunoAClasseEJB;RegraAcademica;0.0
VincularAlunoAClasseEJB;DocenciaGradeHorario;0.0
VincularAlunoAClasseEJB;RequisitoDAO;18.746466238829
VincularAlunoAClasseEJB;StatusAlunoCursoDAO;0.3
VincularAlunoAClasseEJB;TurmaDAO;41.546908380342884
VincularAlunoAClasseEJB;AmbienteAprendizagemDAO;57.8991359637777
VincularAlunoAClasseEJB;ConjuntoRegrasAcademicas;0.0
VincularAlunoAClasseEJB;ElementoCurricular;0.0
ProcedimentoTreinamentoDAO;ManterProcedimentoTreinamentoEJB;0.7599
StatusEnadeDAO;ManterEnadeEJB;0.0
AlunoDAO;ManterAbonoFaltaEJB;0.3
AlunoDAO;ManterOcorrenciaAlunoEJB;0.6
AlunoDAO;Parentesco;0.0
AlunoDAO;Turno;0.0
AlunoDAO;ListaAuxiliarSelecao;0.0
AlunoDAO;ManterPessoaFisicaEJB;0.0
AlunoDAO;ManterAlunoEJB;367.6892709778272
AlunoDAO;VincularAlunoAClasseEJB;13.642790649114295
AlunoDAO;ManterRelatorioAlunoEJB;174.80656177468197
AlunoDAO;ManterPedidoRenovacaoMatriculaEJB;0.0
AlunoDAO;ManterMatriculaEJB;0.8999999999999999
AlunoDAO;ManterSupervisaoEstagioEJB;13.942790649114295
AlunoDAO;PessoaFisica;0.0
AlunoDAO;Classe;0.0
AlunoDAO;ManterAproveitamentoAceleracaoeDispensaEJB;13.342790649114294
AlunoDAO;StatusAlunoCurso;0.0
AlunoDAO;PeriodoLetivo;0.0
AlunoDAO;Turma;0.0
AlunoDAO;Aluno;0.0
AlunoDAO;Curso;0.0
AlunoDAO;UnidadeEnsino;0.0
AlunoDAO;UnidadeOrganizacional;0.0
AlunoDAO;ManterSituacaoAlunoCursoEJB;22.530572139114295
ManterConjuntoTemplateRelatorioEstagioEJB;UnidadeEnsinoDAO;0.3
ManterConjuntoTemplateRelatorioEstagioEJB;InstituicaoDAO;0.0
AnoConclusaoInstituicaoOrigemDAO;ManterAlunoEJB;0.3
GradeHorariaDAO;ManterClasseEJB;82.36822225583704
GradeHorariaDAO;MatrizCurricular;0.0
GradeHorariaDAO;ListaAuxiliarSelecao;0.0
GradeHorariaDAO;GradeHoraria;0.0
GradeHorariaDAO;ManterGradeHorariaEJB;161.8630445116741
GradeHorariaDAO;DiaSemana;0.0
GradeHorariaDAO;ManterPedidoRenovacaoMatriculaEJB;79.81462225583705
PlanoEstagioDAO;ManterSupervisaoEstagioEJB;115.32601040108374
PlanoEstagioDAO;ManterRelatorioAlunoEJB;103.21291098220347
PlanoEstagioDAO;ManterPlanoEstagioEJB;115.02601040108374
PlanoEstagioDAO;SupervisaoEstagio;0.0
ModalidadeEnsinoDAO;ManterProjetoExtensaoEJB;0.0
ModalidadeEnsinoDAO;ManterAlunoEJB;0.0
ModalidadeEnsinoDAO;EtapaEnsino;0.0
ModalidadeEnsinoDAO;ManterCalendarioAcademicoEJB;0.6
ModalidadeEnsinoDAO;ManterCursoEJB;0.0
ModalidadeEnsinoDAO;ManterConjuntoRegrasAcademicasEJB;0.0
PlanoEnsinoDAO;ManterPlanoEnsinoEJB;59.5260359637777
PlanoEnsinoDAO;Classe;0.0
PlanoEnsinoDAO;PlanoEnsino;0.0
DocenteDAO;ManterEducacensoEJB;11.906871484448995
DocenteDAO;ManterClasseEJB;82.8195971402967
DocenteDAO;Vinculo;0.0
DocenteDAO;ListaAuxiliarSelecao;0.0
DocenteDAO;ManterConselhoClasseEJB;57.8991359637777
DocenteDAO;ManterVisitaTecnicaGerencialEJB;0.8999999999999999
DocenteDAO;VincularAlunoAClasseEJB;57.8991359637777
DocenteDAO;ElementoOrganizacional;0.0
DocenteDAO;ManterServidorEJB;57.165294116546974
DocenteDAO;ManterSupervisaoEstagioEJB;13.342790649114294
DocenteDAO;ManterPlanoEnsinoEJB;13.342790649114294
DocenteDAO;Classe;0.0
DocenteDAO;PessoaFisica;0.0
DocenteDAO;ImprimirDiarioDeClasseEJB;57.8991359637777
DocenteDAO;ManterDiarioClasseEJB;21.661301349114293
DocenteDAO;Curso;0.0
DocenteDAO;ManterPlanoEstagioEJB;0.0
DocenteDAO;UnidadeOrganizacional;0.0
DocenteDAO;UnidadeEnsino;0.0
RelatorioFinalEstagioTramiteDAO;ManterRelatorioFinalEstagioEJB;3.23679
CopiarTurmaEJB;CursoDAO;15.161327082114298
CopiarTurmaEJB;TurmaDAO;151.65654886872906
CopiarTurmaEJB;PeriodoLetivo;0.0
CopiarTurmaEJB;Curso;0.0
CopiarTurmaEJB;PeriodoLetivoDAO;0.0
ManterSituacaoAlunoCursoEJB;CancelamentoMatriculaClasseDAO;356.6377470945055
ManterSituacaoAlunoCursoEJB;MatriculaDAO;366.31120390725687
ManterSituacaoAlunoCursoEJB;ElementoCurricularDAO;110.06922850550697
ManterSituacaoAlunoCursoEJB;Matricula;0.0
ManterSituacaoAlunoCursoEJB;AtividadeComplementarMatriculaDAO;110.06922850550697
ManterSituacaoAlunoCursoEJB;PeriodoLetivoDAO;0.0
ManterSituacaoAlunoCursoEJB;MediaGeralTurmaDAO;136.44676112450696
ManterSituacaoAlunoCursoEJB;TurnoDAO;7.067981489999999
ManterSituacaoAlunoCursoEJB;CancelamentoMatriculaCursoDAO;192.44216262536185
ManterSituacaoAlunoCursoEJB;UnidadeEnsinoDAO;12.832761484448994
ManterSituacaoAlunoCursoEJB;PeriodoLetivo;0.0
ManterSituacaoAlunoCursoEJB;Curso;0.0
ManterSituacaoAlunoCursoEJB;Turno;0.0
ManterSituacaoAlunoCursoEJB;UnidadeOrganizacionalDAO;0.3
ManterSituacaoAlunoCursoEJB;EnturmacaoDAO;334.3234755165209
ManterSituacaoAlunoCursoEJB;CursoDAO;26.768198566563292
ManterSituacaoAlunoCursoEJB;StatusAlunoClasseDAO;0.3
ManterSituacaoAlunoCursoEJB;CancelamentoMatriculaClasse;0.0
ManterSituacaoAlunoCursoEJB;SituacaoMatrizCurricularDAO;0.0
ManterSituacaoAlunoCursoEJB;StatusAlunoPeriodoDAO;0.3
ManterSituacaoAlunoCursoEJB;MatrizCurricularDAO;79.81462225583705
ManterSituacaoAlunoCursoEJB;AlunoDAO;22.530572139114295
ManterSituacaoAlunoCursoEJB;RelatorioFinalEstagioDAO;110.06922850550697
ManterSituacaoAlunoCursoEJB;NegocioException;0.0
ManterSituacaoAlunoCursoEJB;CancelamentoMatriculaCurso;0.0
ManterSituacaoAlunoCursoEJB;EgressoDAO;111.02622850550696
ManterSituacaoAlunoCursoEJB;StatusAlunoCursoDAO;0.0
ManterSituacaoAlunoCursoEJB;TurmaDAO;13.342790649114294
ManterSituacaoAlunoCursoEJB;InstituicaoDAO;0.0
DocenciaGradeHorarioDAO;ManterClasseEJB;400.0264422541984
DocenciaGradeHorarioDAO;ManterHorarioAulaEJB;58.556135963777706
DocenciaGradeHorarioDAO;Docencia;0.0
DocenciaGradeHorarioDAO;VincularAlunoAClasseEJB;57.8991359637777
DocenciaGradeHorarioDAO;ElementoOrganizacional;0.0
DocenciaGradeHorarioDAO;UnidadeOrganizacional;0.0
DocenciaGradeHorarioDAO;UnidadeEnsino;0.0
DocenciaGradeHorarioDAO;ManterPedidoRenovacaoMatriculaEJB;15.214761526550006
DocenciaGradeHorarioDAO;AbrirPeriodoLetivoPorTurmaEJB;15.214761526550006
ManterRelatorioEstagioEJB;RelatorioComumDAO;1.6599000000000002
ManterRelatorioEstagioEJB;TipoRelatorioEstagioDAO;0.0
ManterRelatorioEstagioEJB;RelatorioComum;0.0
ManterRelatorioEstagioEJB;RelatorioEstagioDAO;103.97281098220347
ParticipacaoDAO;ManterParticipacaoEJB;0.8999999999999999
ParticipacaoDAO;ManterPeriodoAcompanhamentoEJB;0.3
UnidadeEnsinoDAO;ManterElementoOrganizacionalEJB;26.26552296889799
UnidadeEnsinoDAO;ManterReservaAmbienteDeAprendizagemEJB;0.0
UnidadeEnsinoDAO;ManterElementoCurricularEJB;13.132761484448995
UnidadeEnsinoDAO;ManterPermissaoEJB;13.132761484448995
UnidadeEnsinoDAO;ManterAmbienteAprendizagemEJB;0.0
UnidadeEnsinoDAO;ManterProjetoExtensaoEJB;0.0
UnidadeEnsinoDAO;ManterEquipamentoEnsinoEJB;0.0
UnidadeEnsinoDAO;ManterRelatorioAlunoEJB;12.832761484448994
UnidadeEnsinoDAO;ManterServidorEJB;13.132761484448995
UnidadeEnsinoDAO;ManterLocalizacaoEJB;12.832761484448994
UnidadeEnsinoDAO;ManterEtapaAvaliacaoEJB;0.3
UnidadeEnsinoDAO;ManterRelatorioPentahoEJB;0.0
UnidadeEnsinoDAO;ImprimirDiarioDeClasseEJB;25.96552296889799
UnidadeEnsinoDAO;ManterTemplateRelatorioEstagioEJB;0.0
UnidadeEnsinoDAO;ManterPeriodoInscricaoProgramaAssisEstudantilEJB;12.832761484448994
UnidadeEnsinoDAO;ManterProgramaAssistenciaEstudantilEJB;25.03963296889799
UnidadeEnsinoDAO;UnidadeEnsino;0.0
UnidadeEnsinoDAO;ManterCursoEJB;0.0
UnidadeEnsinoDAO;ManterMatrizCurricularEJB;0.3
UnidadeEnsinoDAO;ManterAlunoEJB;13.132761484448995
UnidadeEnsinoDAO;ManterCalendarioAcademicoEJB;13.132761484448995
UnidadeEnsinoDAO;ManterPedidoRenovacaoMatriculaEJB;0.0
UnidadeEnsinoDAO;Instituicao;0.0
UnidadeEnsinoDAO;ManterMatriculaEJB;11.906871484448995
UnidadeEnsinoDAO;ManterSupervisaoEstagioEJB;0.0
UnidadeEnsinoDAO;ManterAproveitamentoAceleracaoeDispensaEJB;0.3
UnidadeEnsinoDAO;ManterReservaEquipamentoEnsinoEJB;0.0
UnidadeEnsinoDAO;ManterOfertaVagaEJB;12.832761484448994
UnidadeEnsinoDAO;ManterConjuntoTemplateRelatorioEstagioEJB;0.3
UnidadeEnsinoDAO;ManterPeriodoLetivoEJB;0.3
UnidadeEnsinoDAO;ManterConjuntoRegrasAcademicasEJB;0.3
UnidadeEnsinoDAO;ManterSituacaoAlunoCursoEJB;12.832761484448994
PortePessoaJuridicaDAO;ManterConvenioEstagioEJB;0.0
IManterRegraAcademicaEJB;FecharPeriodoLetivoClasseEJB;0.3
TipoRelatorioEstagioDAO;ManterRelatorioEstagioEJB;0.0
CancelamentoMatriculaClasseDAO;ManterMatriculaEJB;4.8756900000000005
CancelamentoMatriculaClasseDAO;Classe;0.0
CancelamentoMatriculaClasseDAO;Enturmacao;0.0
CancelamentoMatriculaClasseDAO;StatusAlunoClasse;0.0
CancelamentoMatriculaClasseDAO;ManterTurmaEJB;246.86851858899854
CancelamentoMatriculaClasseDAO;Matricula;0.0
CancelamentoMatriculaClasseDAO;VincularAlunoAClasseEJB;123.13425929449927
CancelamentoMatriculaClasseDAO;ManterSituacaoAlunoCursoEJB;356.6377470945055
VerificacaoCasoLogDAO;ManterVerificacaoCasoEJB;1.29183
AbonoFaltaDAO;ManterMatriculaEJB;0.4599
AbonoFaltaDAO;ManterAbonoFaltaEJB;75.43615736377771
AbonoFaltaDAO;ListaAuxiliarSelecao;0.0
AbonoFaltaDAO;ManterDiarioClasseEJB;0.0
ManterPlanoEstagioEJB;SupervisaoEstagioDAO;230.05202080216748
ManterPlanoEstagioEJB;TurnoDAO;0.0
ManterPlanoEstagioEJB;ConvenioDAO;0.0
ManterPlanoEstagioEJB;GrauFormacaoDAO;0.0
ManterPlanoEstagioEJB;DocenteDAO;0.0
ManterPlanoEstagioEJB;InstituicaoExternaDAO;7.1766373529999985
ManterPlanoEstagioEJB;AreaEstagioDAO;0.0
ManterPlanoEstagioEJB;PlanoEstagioDAO;115.02601040108374
MaterialApoioPastaDAO;Classe;0.0
MaterialApoioPastaDAO;ManterMaterialApoioEJB;117.3001019275554
MaterialApoioPastaDAO;MaterialApoioPasta;0.0
ManterParticipacaoEJB;ConvenioDAO;0.0
ManterParticipacaoEJB;ProgramaDAO;0.3
ManterParticipacaoEJB;ParticipacaoDAO;0.8999999999999999
ManterParticipacaoEJB;InstituicaoExternaDAO;0.0
ManterParticipacaoEJB;PessoaFisicaDAO;2.8796999999999997
ManterParticipacaoEJB;PapelParticipanteDAO;0.0
ManterParticipacaoEJB;TipoParticipanteDAO;0.0
NivelEnsinoDAO;ManterEtapaAvaliacaoEJB;0.0
NivelEnsinoDAO;ManterCalendarioAcademicoEJB;0.0
NivelEnsinoDAO;ManterCursoEJB;0.0
EgressoDAO;ManterEgressoEJB;110.06922850550697
EgressoDAO;Matricula;0.0
EgressoDAO;ManterSituacaoAlunoCursoEJB;111.02622850550696
DisciplinaDAO;ManterElementoCurricularEJB;41.43757910154089
DisciplinaDAO;ListaAuxiliarSelecao;0.0
DisciplinaDAO;Disciplina;0.0
ManterTreinamentoEJB;TreinamentoDAO;0.0
ManterTreinamentoEJB;CategoriaTreinamentoDAO;0.0
ContaCorrentePagamentoDAO;ManterServidorEJB;3.278502
ElementoCurricularDAO;ManterClasseEJB;13.342790649114294
ElementoCurricularDAO;MatrizCurricular;0.0
ElementoCurricularDAO;ManterElementoCurricularEJB;16.042790649114295
ElementoCurricularDAO;ManterMatrizCurricularEJB;173.5720351607884
ElementoCurricularDAO;ListaAuxiliarSelecao;0.0
ElementoCurricularDAO;Matricula;0.0
ElementoCurricularDAO;ManterAlunoEJB;57.8991359637777
ElementoCurricularDAO;VincularAlunoAClasseEJB;57.8991359637777
ElementoCurricularDAO;ManterPlanoEnsinoEJB;13.342790649114294
ElementoCurricularDAO;Classe;0.0
ElementoCurricularDAO;ManterAproveitamentoAceleracaoeDispensaEJB;343.55047616563525
ElementoCurricularDAO;ImprimirDiarioDeClasseEJB;94.67594933795135
ElementoCurricularDAO;PeriodoLetivo;0.0
ElementoCurricularDAO;Turma;0.0
ElementoCurricularDAO;Curso;0.0
ElementoCurricularDAO;ManterSituacaoAlunoCursoEJB;110.06922850550697
RelatorioPentahoDAO;ManterRelatorioPentahoEJB;0.3
RespostaAvaliacaoDocenteDAO;ManterClasseEJB;57.8991359637777
RespostaAvaliacaoDocenteDAO;ManterAvaliacaoDocenteEJB;49.64004212643202
ManterTemplateRelatorioEstagioEJB;ConjuntoTemplateRelatorioEstagio;0.0
ManterTemplateRelatorioEstagioEJB;TemplateRelatorioEstagioDAO;13.714250154760013
ManterTemplateRelatorioEstagioEJB;UnidadeEnsinoDAO;0.0
ManterTemplateRelatorioEstagioEJB;InstituicaoDAO;0.0
AreaTematicaDAO;ManterProjetoExtensaoEJB;0.0
AreaTematicaDAO;ManterVisitaTecnicaGerencialEJB;0.0
AreaTematicaDAO;ManterEventoExternoEJB;0.0
AreaTematicaDAO;ManterProgramaEJB;0.0
AreaTematicaDAO;ManterConvenioEJB;0.0
AnnotatedMethod;AnnotatedMethodImpl;0.0
ManterPedidoRenovacaoMatriculaEJB;PedidoRenovacaoMatriculaDAO;420.0021173756511
ManterPedidoRenovacaoMatriculaEJB;EnturmacaoDAO;129.34634558762127
ManterPedidoRenovacaoMatriculaEJB;CursoDAO;26.768198566563292
ManterPedidoRenovacaoMatriculaEJB;StatusAlunoClasseDAO;0.3
ManterPedidoRenovacaoMatriculaEJB;MatrizCurricularDAO;0.3
ManterPedidoRenovacaoMatriculaEJB;AlunoDAO;0.0
ManterPedidoRenovacaoMatriculaEJB;ElementoCurricularAproveitadoDAO;110.06922850550697
ManterPedidoRenovacaoMatriculaEJB;IngressoDAO;0.3
ManterPedidoRenovacaoMatriculaEJB;PeriodoLetivoDAO;0.0
ManterPedidoRenovacaoMatriculaEJB;GradeHorariaDAO;79.81462225583705
ManterPedidoRenovacaoMatriculaEJB;TurnoDAO;0.0
ManterPedidoRenovacaoMatriculaEJB;CriterioClassificacaoDAO;113.05447115817186
